,stockCode,maxDrawdownDay,maxDrawdownHour,maxDrawdownMinute,slope,intercept,R^2,p,stdError
0,3021,0.18548020027309967,0.18718707328174772,0.037122341146186275,1.0597384262796024,50.162080672268914,0.9494643681190882,2.5948912832205992e-22,0.043219845267293576
1,600493,0.15470494417862837,0.15470494417862837,0.0818815331010454,0.02483728036669214,5.190773109243697,0.9004930456327754,1.3582712931309501e-17,0.0014595386026003973
2,603101,0.13604766633565055,0.13604766633565055,0.03794642857142875,0.11208907563025215,5.750030252100839,0.9824389077657125,1.1545593414631893e-29,0.002649178877450617
3,688320,0.1685053380782919,0.17722419928825622,0.04965786901270771,0.6879810542398778,26.626489075630253,0.9828320138849981,8.035628463301263e-30,0.016073909509119508
4,600098,0.051395007342143854,0.058737151248164386,0.021244309559939254,0.00869258976317801,6.4259546218487404,0.9261396415606413,1.1381614435102898e-19,0.0004339519692620926
5,600735,0.16845878136200723,0.18881118881118883,0.07784431137724544,0.026403819709702053,4.56730756302521,0.9160874217418198,8.812000754792354e-19,0.0014126573779490437
6,603303,0.06991869918699196,0.06991869918699196,0.03115015974440885,0.04734759358288768,11.161294117647058,0.9800482132820689,8.908364897458034e-29,0.0011942358332575783
7,300634,0.15634344297308844,0.19782355227361056,0.07165991902834007,0.1380108479755538,20.99932100840336,0.9408063731092444,3.2720622143330542e-21,0.006119635920668504
8,2084,0.17789757412398927,0.18010752688172052,0.07854984894259825,0.016642627960275012,2.9743378151260504,0.9371866405051813,8.473050449391465e-21,0.000761657778874955
9,688455,0.11495176848874596,0.1257383966244726,0.06905370843989773,0.06651398013750955,10.099754621848739,0.9481399811683991,3.9279245325880214e-22,0.0027499072889708757
10,300006,0.2209856915739268,0.22955974842767293,0.08015267175572517,0.05004537815126051,4.286868907563025,0.9305251780403314,4.2648019671928655e-20,0.0024173450346174135
11,301231,0.17417677642980936,0.1938083121289227,0.09617224880382766,0.09860305576776163,18.46772605042017,0.9089666439406946,3.2556447574759777e-18,0.005516221400136224
12,600873,0.04734848484848485,0.07383177570093451,0.017674418604651118,0.043924064171122996,9.452282352941177,0.98242628998344,1.1679111181115921e-29,0.0010385066174133897
13,300607,0.2366059287462606,0.2667189132706374,0.08515497553017944,0.667322536287242,15.13394285714286,0.9509023379912194,1.633881399008063e-22,0.026805459166818434
14,2491,0.09110629067245117,0.10114503816793897,0.09090909090909086,0.017592055003819707,4.249025210084033,0.9489189479844232,3.081984066827706e-22,0.0007215342351798436
15,300597,0.11023622047244104,0.1171875000000001,0.08138351983723303,0.029824751718869374,8.901273949579831,0.9150649228341984,1.070192671397705e-18,0.0016062732863793975
16,2769,0.24780487804878049,0.24780487804878049,0.07664670658682632,0.07479419404125286,6.310013445378152,0.9391790285606487,5.053922651675374e-21,0.003364692503715928
17,300980,0.1554004408523145,0.1753945480631277,0.10095770151636065,0.21669258976317793,19.303954621848742,0.9678910933097397,1.814032052810281e-25,0.006976997753883306
18,300559,0.14652014652014653,0.1618705035971223,0.07303370786516855,0.07515721925133688,10.923435294117647,0.9133233830532653,1.4821331502491147e-18,0.004092930798093869
19,2809,0.12845010615711244,0.13121693121693107,0.06735159817351596,0.027404889228418643,8.217848739495796,0.9064902836602098,5.00830206880675e-18,0.00155596511174221
20,790,0.12272727272727282,0.1345291479820628,0.0423940149625935,0.019022612681436204,3.6293915966386554,0.9533277391949128,7.25554000356067e-23,0.0007440523291364844
21,3027,0.14139110604332947,0.1505131128848346,0.05982367758186404,0.11445286478227652,13.641821848739495,0.9285300115513526,6.715464826231832e-20,0.005613265208993373
